volume,day,type,tx_count,avg_volume,min_volume,max_volume
3729537.96,13/08/21,Spot Trade,575,6486.15298151924,1717.45662647424,1638385.89546437
275897.55,13/08/21,UnLend,27,10218.4276679473,78922.9567131704,196974.590321406
74366.77,12/08/21,Borrow,4,18591.6921630361,7534.63422155516,66832.1344305891
228625.34,12/08/21,Close Borrow,3,76208.4460091114,228625.338027334,228625.338027334
361603.46,12/08/21,Close Margin Trade,25,14464.1383827802,38600.6371486793,323002.822420825
190957.5,12/08/21,Lend,24,7956.56240890696,257.727890094112,180231.274161833
295357.39,12/08/21,Margin Trade,19,15545.1257783911,86474.6257701405,208882.76401929
3607507.48,12/08/21,Spot Trade,507,7115.39936554953,403.006709438164,1739044.10839348
79439.42,12/08/21,UnLend,24,3309.97593331126,48.0802384391833,71825.744920411
162375.53,11/08/21,Borrow,6,27062.5890503679,58031.3938469962,104344.140455211
72048.26,11/08/21,Close Borrow,4,18012.0648362127,4748.27393777072,67299.9854070803
117573.97,11/08/21,Close Margin Trade,19,6188.10362927805,5937.42313320071,82455.4205131983
292531.51,11/08/21,Lend,18,16251.7505079291,46.2692969145147,175791.395137154
159030.79,11/08/21,Margin Trade,17,9354.75226229553,5937.42313320071,137417.290924906
2056127.6,11/08/21,Spot Trade,337,6101.26883139115,648.324062759956,1121302.09333317
304825.74,11/08/21,UnLend,26,11724.066981934,31689.4085223401,201688.233826614
69608.88,10/08/21,Borrow,2,34804.4375411698,1514.53943715125,68094.3356451884
216558.44,10/08/21,Close Borrow,12,18046.5362581074,21397.0444035872,113501.699133284
158920.03,10/08/21,Close Margin Trade,25,6356.80105231228,7730.8164262591,142278.371794654
599132.47,10/08/21,Lend,21,28530.1175974872,19.6043556114536,590106.931396191
211087.63,10/08/21,Margin Trade,24,8795.31785435956,7426.90620279685,138209.471511209
2156946.97,10/08/21,Spot Trade,402,5365.53972980708,970.477461933112,1188424.94018583
321253.02,10/08/21,UnLend,31,10363.0007952312,79.62493615,320696.646304778
110784.87,09/08/21,Borrow,6,18464.1445363307,662.914672038377,90618.1230568597
296404,09/08/21,Close Borrow,11,26945.8184007175,320.191142160973,260706.273414398
249695.91,09/08/21,Close Margin Trade,34,7343.99747648263,8647.94192726239,186080.868819355
349017.15,09/08/21,Lend,39,8949.15771758832,247.671445659722,348372.956041215
316100.7,09/08/21,Margin Trade,33,9578.8090478519,17157.7653549797,224138.236559981
3028251.26,09/08/21,Spot Trade,585,5176.49787430196,40055.7303720082,1423468.19173774
227348.18,09/08/21,UnLend,38,5982.84692736298,37233.95972937,139067.874187268
101898.02,08/08/21,Borrow,8,12737.2524066246,4562.44263809537,65638.1008870703
32997.91,08/08/21,Close Borrow,5,6599.58289136064,32997.9144568032,32997.9144568032
271445.25,08/08/21,Close Margin Trade,34,7983.68377922048,7546.39949353005,249370.128151797
183115.5,08/08/21,Lend,23,7961.54339131081,368.25136421,160689.912957611
124665.7,08/08/21,Margin Trade,26,4794.83443505601,7546.39949353005,86287.711608419
3920196.42,08/08/21,Spot Trade,498,7871.88035904677,176.837375068257,1658092.68243729
1158505.26,08/08/21,UnLend,27,42907.6023588445,24329.774156779,1010706.88226489
225268.14,07/08/21,Borrow,9,25029.7932476741,21170.9102013673,164152.309967648
356769.38,07/08/21,Close Borrow,12,29730.7812621003,83759.5250035997,273009.850141604
492805.89,07/08/21,Close Margin Trade,48,10266.7893837861,8446.78555967926,321088.180351898
142346.85,07/08/21,Lend,17,8373.34397961806,51.80569372,119241.141320319
441542.06,07/08/21,Margin Trade,40,11038.5515426055,5873.22722489833,306279.391557892
3328205.18,07/08/21,Spot Trade,577,5768.11989415598,1452.69942624739,1799821.52208396
131350.23,07/08/21,UnLend,27,4864.82326015767,14161.41610451,117188.811919747
191254.45,06/08/21,Close Margin Trade,30,6375.14829091184,293.668824725392,146251.059619068
84705.92,06/08/21,Lend,10,8470.59219568006,0,83785.8106246502
245052.41,06/08/21,Margin Trade,20,12252.620343946,2477.19321649599,233054.535795338
3207141.81,06/08/21,Spot Trade,454,7064.18900961468,1592.09212541346,1463354.64894318
144227.58,06/08/21,UnLend,19,7590.92521806581,32.6733803532485,91874.9380911743
372074.51,05/08/21,Borrow,7,53153.5020640902,372074.514448631,372074.514448631
729584.57,05/08/21,Close Borrow,14,52113.1836182091,2562.46091979931,627293.874161613
173001.91,05/08/21,Close Margin Trade,45,3844.48695972871,16333.2153624776,156668.697825314
216232.64,05/08/21,Lend,23,9401.41901441074,16.441194282417,202839.770207113
110114.89,05/08/21,Margin Trade,23,4787.60388945534,12844.4988076115,84183.4877837841
2353668.1,05/08/21,Spot Trade,483,4873.01883265346,4624.70915663238,1168510.78418756
180125.69,05/08/21,UnLend,30,6004.18963211935,453.103479779178,177079.207562841
44604.89,04/08/21,Close Margin Trade,16,2787.80576746516,38.094028945108,34349.8674059387
58786.26,04/08/21,Lend,13,4522.01986152807,37.2086741918985,48676.893752993
72524.15,04/08/21,Margin Trade,25,2900.9658772236,5752.02135434559,66772.1255762445
1354734.85,04/08/21,Spot Trade,346,3915.41864987985,773.970279675241,811814.106752259
69850.26,04/08/21,UnLend,15,4656.68368371799,32663.97320794,37186.2820478299
38215.81,03/08/21,Borrow,4,9553.95202260423,38215.8080904169,38215.8080904169
388951.3,03/08/21,Close Borrow,4,97237.8255981651,388951.302392661,388951.302392661
90012.27,03/08/21,Close Margin Trade,19,4737.4880179193,6482.89753372632,83529.3748067404
154913.7,03/08/21,Lend,15,10327.5801756592,70.2348386038019,153189.310110415
155697.06,03/08/21,Margin Trade,33,4718.09270005812,38.1940871396344,81164.6398255866
2786237.91,03/08/21,Spot Trade,490,5686.19982396013,279.411933111004,1331673.71671432
236608.67,03/08/21,UnLend,31,7632.53782278109,1003.74001166,159253.240546832
335446.03,02/08/21,Borrow,11,30495.0933686644,99191.2954167768,236254.731638531
312493.02,02/08/21,Close Borrow,9,34721.4461434349,2782.6802242272,220088.462093397
162220.61,02/08/21,Close Margin Trade,14,11587.1864247081,39122.7793996149,123097.830546299
447187.61,02/08/21,Lend,31,14425.4067593648,155.398652045006,443604.012830237
131711.76,02/08/21,Margin Trade,19,6932.19786742068,131711.759480993,131711.759480993
3033277.75,02/08/21,Spot Trade,472,6426.43590729988,3693.33264100552,1594625.73415249
311229.24,02/08/21,UnLend,42,7410.22001993032,1583.26477273863,309645.976064335
126297.59,01/08/21,Borrow,4,31574.3976875001,56363.3315559224,69934.2591940779
444712.24,01/08/21,Close Borrow,9,49412.4706554859,61077.6683746257,383634.567524748
42118.13,01/08/21,Close Margin Trade,18,2339.89628154719,647.768112418748,35570.6522091944
66614.9,01/08/21,Lend,15,4440.99366614927,460.145978744969,66154.7590134941
252355.87,01/08/21,Margin Trade,20,12617.7933595792,124615.079480638,127740.787710945
2328831.72,01/08/21,Spot Trade,443,5256.95647981904,320.697979463665,1430489.81062883
158957.4,01/08/21,UnLend,29,5481.28960089955,35273.17518822,73572.6245301022
208783.56,31/07/21,Borrow,6,34797.2600375855,82294.2775567051,126489.282668808
251881.77,31/07/21,Close Borrow,6,41980.2955948763,122669.876089318,129211.89747994
126667.67,31/07/21,Close Margin Trade,19,6666.71941063721,767.745901349403,109350.542732002
69932.31,31/07/21,Lend,11,6357.48259309805,56.33536445,69875.9731596285
298891.55,31/07/21,Margin Trade,23,12995.2849566455,643.842175838499,275502.272348483
3757520.88,31/07/21,Spot Trade,508,7396.69463842691,261.871654515444,1921129.21673213
128260.72,31/07/21,UnLend,20,6413.03604625668,28453.4103184957,66237.8528659379
95074.98,30/07/21,Borrow,7,13582.1401005032,12062.3553541366,83012.6253493861
220870.24,30/07/21,Close Borrow,10,22087.0238303046,31747.1605824641,189123.077720582
63986.4,30/07/21,Close Margin Trade,23,2782.01717796383,1485.77640478131,54041.9620870266
182143.87,30/07/21,Lend,14,13010.2767120712,94.0690565539092,131988.761863832
137935.47,30/07/21,Margin Trade,25,5517.4187822437,9260.21334518318,113007.963050838
3305079.24,30/07/21,Spot Trade,537,6154.70994608815,1823.66100821466,1620664.37001281
141783.1,30/07/21,UnLend,21,6751.57636038395,1069.61082797,139126.872520701
290731.53,29/07/21,Borrow,11,26430.1391446249,8430.98415356901,282300.546437305
61769.47,29/07/21,Close Margin Trade,18,3431.63731431604,350.99260053785,56346.0652064931
87411.48,29/07/21,Lend,9,9712.38619195407,37886.2036421466,49525.27208544
79438.71,29/07/21,Margin Trade,20,3971.93544779633,267.40216743809,72420.5691923941
1586428.54,29/07/21,Spot Trade,324,4896.38438666222,851.396784391429,789059.296532426
19879.73,29/07/21,UnLend,12,1656.64375077429,19879.7250092914,19879.7250092914
127035.09,28/07/21,Borrow,5,25407.0183546679,127035.091773339,127035.091773339
440980.6,28/07/21,Close Borrow,7,62997.2280510751,150149.71767182,290830.878685706
124770.63,28/07/21,Close Margin Trade,28,4456.09382435816,1161.47553468855,75374.5901912823
351547.91,28/07/21,Lend,12,29295.659095226,351547.909142712,351547.909142712
155380.09,28/07/21,Margin Trade,27,5754.81811104683,84.1282246428973,95466.3169519579
3613710.06,28/07/21,Spot Trade,593,6093.94613953811,5886.11344225148,1634271.68423934
303105.94,28/07/21,UnLend,23,13178.5192575871,140278.342460624,162827.60046388
284163.1,27/07/21,Borrow,10,28416.3101058689,110286.238274732,173876.862783957
119883.73,27/07/21,Close Borrow,6,19980.6211160941,18501.6769049409,101382.049791624
171210.23,27/07/21,Close Margin Trade,32,5350.31957429818,865.895488448359,159874.582695023
421575.07,27/07/21,Lend,25,16863.0029504968,2590.22366159,414518.468211514
253120.39,27/07/21,Margin Trade,25,10124.8156722438,16690.8823087137,216806.636396856
2748247.71,27/07/21,Spot Trade,535,5136.91161397121,1074.05658325287,1242984.46150923
333589.04,27/07/21,UnLend,31,10760.9367818084,0.003768744347002,329748.136316013
636721.5,26/07/21,Borrow,16,39795.0934930972,230425.907271524,406295.588618032
748255.14,26/07/21,Close Borrow,15,49883.6756966211,332744.921970689,415510.213478627
288331.15,26/07/21,Close Margin Trade,106,2720.10523253153,5340.63869245,242908.186451306
662447.89,26/07/21,Lend,45,14721.064138775,8.79711119,659604.17271435
203580.77,26/07/21,Margin Trade,48,4241.26606045523,14959.4143505254,159079.442921262
6927007.67,26/07/21,Spot Trade,1022,6777.89400202134,7928.06870973254,3201575.52035775
378885.87,26/07/21,UnLend,65,5829.01345050916,850.00012817,322711.077910562
17078.1,25/07/21,Borrow,1,17078.0979094423,17078.0979094423,17078.0979094423
441661.57,25/07/21,Close Borrow,6,73610.2623236293,28579.8685394279,413081.705402348
6931,25/07/21,Close Margin Trade,5,1386.20034587047,1247.86644603347,5683.13528331887
189079.06,25/07/21,Lend,16,11817.4411291627,2005.480891,115609.80389788
140063.79,25/07/21,Margin Trade,12,11671.9824593769,1247.86644603347,134565.231079659
1730894.3,25/07/21,Spot Trade,320,5409.04469860742,57.6850510199647,696807.466936754
143813.8,25/07/21,UnLend,16,8988.36257327847,13204.2252968,130609.575875656
259048.82,24/07/21,Borrow,7,37006.9746124255,259048.822286979,259048.822286979
417922.58,24/07/21,Close Borrow,18,23217.921022537,417922.578405666,417922.578405666
140009.62,24/07/21,Close Margin Trade,24,5833.73406528166,3354.47634861,86130.221689707
261815.02,24/07/21,Lend,19,13779.7377696491,688.964505510775,135582.705462264
138196.27,24/07/21,Margin Trade,8,17274.5338142861,3354.47634861,84241.9381217834
1895293.2,24/07/21,Spot Trade,393,4822.629014999,1151.9039438948,941826.506267479
97100.78,24/07/21,UnLend,18,5394.48787143071,79.03948018,81111.5048781202
39776.53,23/07/21,Borrow,6,6629.42123666625,39776.5274199975,39776.5274199975
128560.59,23/07/21,Close Borrow,4,32140.1486328901,5098.90864089481,81558.7004977363
62955.65,23/07/21,Close Margin Trade,11,5723.24069517082,8531.9658796821,28391.9861177622
94139.62,23/07/21,Lend,17,5537.62475230781,4557.20352381331,49996.49429471
73266.37,23/07/21,Margin Trade,17,4309.7866003838,8528.6871619547,48963.6191317198
1532321.44,23/07/21,Spot Trade,357,4292.21691343225,66.9282243494417,653090.350234067
59478.63,23/07/21,UnLend,22,2703.57404807398,2077.57231927,34977.7865210075
133998.46,22/07/21,Borrow,7,19142.6377226562,151.355998799441,120966.936884171
251.74,22/07/21,Close Borrow,3,83.9141647498,0.01928334650988,251.72321090289
54070.03,22/07/21,Close Margin Trade,19,2845.79111811517,979.124847078397,53090.9063971099
229239.39,22/07/21,Lend,21,10916.161351711,0,195051.055348221
34448.27,22/07/21,Margin Trade,8,4306.0341474005,34448.273179204,34448.273179204
3405078.07,22/07/21,Spot Trade,743,4582.87761518022,512.091101735186,1932632.01096386
443234.57,22/07/21,UnLend,25,17729.3827279829,0,411491.204126316
288343.23,21/07/21,Borrow,8,36042.9038646239,96971.2127757016,191372.01814129
81952.59,21/07/21,Close Margin Trade,20,4097.62974378338,607.29466722,77847.9206187805
374975.22,21/07/21,Lend,18,20831.9566095391,49741.008599262,325234.210372442
157712.64,21/07/21,Margin Trade,26,6065.87065109396,1239.42004451,140438.143880538
2521390.78,21/07/21,Spot Trade,457,5517.26647522136,1463.50791254595,1264710.06203515
225050.33,21/07/21,UnLend,33,6819.70708534796,15972.6449559564,139581.630119786
76346.99,20/07/21,Borrow,8,9543.37407281882,76346.9925825506,76346.9925825506
82638.46,20/07/21,Close Borrow,2,41319.2314268798,82638.4628537595,82638.4628537595
104769.69,20/07/21,Close Margin Trade,24,4365.40370952992,1540.03138738612,94879.4357849848
934123.08,20/07/21,Lend,25,37364.9233020694,50.14969643,896412.728291948
121093.62,20/07/21,Margin Trade,39,3104.96450142925,709.797754082527,90279.1521689171
3898833.43,20/07/21,Spot Trade,615,6339.56654950841,166.886960040089,2098284.92846392
762165.5,20/07/21,UnLend,42,18146.7976465428,172.005904390313,656090.255870328
87.13,19/07/21,Borrow,2,43.5672559129893,87.1345118259786,87.1345118259786
85930.13,19/07/21,Close Borrow,4,21482.5329104345,85930.1316417379,85930.1316417379
73201.26,19/07/21,Close Margin Trade,14,5228.66119509366,1749.33870709,56441.5210324079
521098.65,19/07/21,Lend,19,27426.2448399211,5773.57262005,504884.079338451
101024.03,19/07/21,Margin Trade,15,6734.93520718759,957.236530109174,92555.8865614954
2518022.74,19/07/21,Spot Trade,428,5883.23069479127,416.537700344239,1091341.49849123
452006.83,19/07/21,UnLend,39,11589.91869144,90.4339537947938,437002.157003273
30180.84,18/07/21,Borrow,2,15090.420887264,30180.8417745279,30180.8417745279
116624.28,18/07/21,Close Borrow,6,19437.3806056892,116624.283634135,116624.283634135
7626.02,18/07/21,Close Margin Trade,2,3813.00978784875,7626.01957569751,7626.01957569751
96385.34,18/07/21,Lend,14,6884.66687417751,890.17374235,74110.1817422662
42525.59,18/07/21,Margin Trade,10,4252.55926653822,42525.5926653822,42525.5926653822
2458884.14,18/07/21,Spot Trade,386,6370.16615585464,3033.85645110307,1340610.65293502
379814.09,18/07/21,UnLend,23,16513.6559902484,147516.170980312,232297.9167954
4525.91,17/07/21,Borrow,1,4525.91496074039,4525.91496074039,4525.91496074039
32160.33,17/07/21,Close Borrow,2,16080.1653531184,32160.3307062367,32160.3307062367
67472.28,17/07/21,Close Margin Trade,8,8434.03491695663,26485.1058252054,40987.1735104476
77248.47,17/07/21,Lend,13,5942.18983448773,3.39985733742853,39906.419958013
30463.4,17/07/21,Margin Trade,5,6092.67955177542,1607.07625341127,28856.3215054658
1021988.61,17/07/21,Spot Trade,286,3573.38673368415,1244.1240232488,487473.292474374
148597.49,17/07/21,UnLend,20,7429.87428873182,28027.54094842,86914.5745977842
8868.84,16/07/21,Borrow,4,2217.20956135755,2979.47227166201,5889.36597376821
86186.96,16/07/21,Close Borrow,7,12312.4225308865,86186.9577162054,86186.9577162054
87095.05,16/07/21,Close Margin Trade,14,6221.07526954992,790.344020027072,86304.7097536718
152572.56,16/07/21,Lend,29,5261.12259060218,4584.65529036,147987.899837103
73643.72,16/07/21,Margin Trade,20,3682.18614357593,1749.33870709,46795.4341149771
1841878.33,16/07/21,Spot Trade,477,3861.38014522746,638.984637835453,914471.793849802
257940.1,16/07/21,UnLend,24,10747.5042051342,32162.23151207,102553.19085428
14666.91,15/07/21,Borrow,2,7333.45544590642,14666.9108918128,14666.9108918128
29264.34,15/07/21,Close Borrow,3,9754.78116394556,29264.3434918367,29264.3434918367
130266.85,15/07/21,Close Margin Trade,12,10855.5708667634,18669.3319114938,111597.518489668
179802.96,15/07/21,Lend,17,10576.6449717623,1279.82959369,178523.134926269
67275.26,15/07/21,Margin Trade,13,5175.02036257041,3866.42028571817,43550.305209903
1913895.07,15/07/21,Spot Trade,471,4063.47148651356,608.908660285121,866887.338485145
197753.47,15/07/21,UnLend,15,13183.5649015004,3.2099744410361,112151.80537697
57306.4,14/07/21,Borrow,11,5209.67261746315,151.630119430841,57154.7686726638
2454.32,14/07/21,Close Borrow,3,818.107103630047,2454.32131089014,2454.32131089014
107754.81,14/07/21,Close Margin Trade,16,6734.67537589014,107754.806014242,107754.806014242
436138.08,14/07/21,Lend,53,8229.02046395591,5407.68989447,400130.441811356
58213,14/07/21,Margin Trade,18,3234.05578103137,22892.235190322,35320.7688682427
1963655.35,14/07/21,Spot Trade,501,3919.47176593536,99.9965380954568,875212.086644282
240540.05,14/07/21,UnLend,36,6681.6681177069,15189.75001489,207307.910128697
234264.47,13/07/21,Borrow,15,15617.6316332779,53235.6611623,181028.813336868
122526.82,13/07/21,Close Borrow,3,40842.2726052125,50114.5868936674,72412.23092197
130772.15,13/07/21,Close Margin Trade,5,26154.4295710245,58824.359789375,71947.7880657475
1401362.72,13/07/21,Lend,84,16682.889536933,81611.182496757,1095098.74908424
86553.57,13/07/21,Margin Trade,14,6182.39782148574,1772.55899949932,81058.6509908189
1931492.96,13/07/21,Spot Trade,375,5150.64789189839,2827.29890037911,907936.345221673
1099070.44,13/07/21,UnLend,48,22897.3007886182,5872.75737545,668014.61108487
25912.01,12/07/21,Borrow,7,3701.71614503947,25912.0130152763,25912.0130152763
26840.6,12/07/21,Close Borrow,4,6710.14884362837,1073.29017363573,25767.3052008777
72184.75,12/07/21,Close Margin Trade,12,6015.39570205929,9907.79964433,46897.9103256963
6706339.75,12/07/21,Lend,149,45008.991610875,0.303996586840205,6373940.13416303
332706.63,12/07/21,Margin Trade,31,10732.4718923764,2460.97281416665,281765.782484311
6078817.21,12/07/21,Spot Trade,787,7724.03711833639,3527.68520008452,3071906.62837143
3431186.97,12/07/21,UnLend,43,79795.0457794765,9104.89422212,3073035.10245343
45942.13,11/07/21,Borrow,4,11485.5316558994,15315.2221558147,30626.9044677829
171769.33,11/07/21,Close Margin Trade,14,12269.2381137626,7455.44587602252,164313.887716654
37490.91,11/07/21,Lend,6,6248.48531813232,99.58229523,36005.0913449
19177.88,11/07/21,Margin Trade,10,1917.78768081611,1586.87844694423,10604.7873349548
1020779.32,11/07/21,Spot Trade,274,3725.47197931057,1453.29561553998,535413.306513747
3264.48,11/07/21,UnLend,5,652.896442460525,3.38242219428036,2564.10222322
1520.91,10/07/21,Borrow,1,1520.90936088763,1520.90936088763,1520.90936088763
132732.9,10/07/21,Close Margin Trade,13,10210.2227236789,44386.1404398679,88346.7549679583
28390.6,10/07/21,Lend,6,4731.76716357164,163.000815781805,20017.3138913481
67333.76,10/07/21,Margin Trade,8,8416.72002603969,9907.79964433,42765.3194361946
1219323.42,10/07/21,Spot Trade,302,4037.49475478807,5653.34946851156,609166.679684099
83839.9,10/07/21,UnLend,7,11977.1287821995,3403.45426309027,45051.11467003
70931.31,09/07/21,Close Margin Trade,11,6448.30078128919,2313.31252048564,68617.9960736954
2860.75,09/07/21,Lend,5,572.149037238982,4.79841887595775,2614.16493329895
121664.96,09/07/21,Margin Trade,11,11060.4510979782,50472.6034945223,71192.3585832378
2301893.6,09/07/21,Spot Trade,429,5365.71935891892,1657.66018614199,1046273.1110212
562126.96,09/07/21,UnLend,14,40151.9258069166,287.653981130438,536086.86156738
14168.81,08/07/21,Borrow,3,4722.93806695019,6466.99742006363,7701.81678078694
193593.69,08/07/21,Close Margin Trade,20,9679.68425183932,22191.56503998,147319.937388452
239228.7,08/07/21,Lend,10,23922.8700708918,127.65540837208,203377.39632064
273535.93,08/07/21,Margin Trade,32,8547.99780810272,22210.54434763,226262.764507323
3789014.65,08/07/21,Spot Trade,660,5740.93128328615,4235.47859522906,1691261.95808822
430514.42,08/07/21,UnLend,14,30751.0297736267,52.6398385214204,370026.78165093
33371.34,07/07/21,Borrow,1,33371.33624903,33371.33624903,33371.33624903
123374.08,07/07/21,Close Borrow,5,24674.8163257659,1438.14494552299,117931.186907974
67722.78,07/07/21,Close Margin Trade,22,3078.30807274,7325.58498017832,60397.1926201016
26253.69,07/07/21,Lend,7,3750.52764439981,4248.14716304827,9295.92521529
79128.49,07/07/21,Margin Trade,15,5275.23285812031,1142.78653100768,77985.706340797
2333606.4,07/07/21,Spot Trade,486,4801.65926102217,1842.00317155817,1081757.12528512
62829.52,07/07/21,UnLend,11,5711.77469792363,34.5788017281034,39868.3630412
101994.61,06/07/21,Borrow,3,33998.201855407,101994.605566221,101994.605566221
52587.35,06/07/21,Close Borrow,2,26293.6767933227,52587.3535866453,52587.3535866453
38269.41,06/07/21,Close Margin Trade,15,2551.29387155798,1865.6471572873,36403.7609160823
55880.77,06/07/21,Lend,9,6208.97394897632,12.206151703702,54029.02797504
36569.84,06/07/21,Margin Trade,9,4063.31583054991,7211.59642016931,29358.2460547798
2177655.35,06/07/21,Spot Trade,532,4093.33711720737,911.576344079213,1148071.05663577
100967.69,06/07/21,UnLend,12,8413.97449867011,1131.05418938894,98425.46037163
7.55,05/07/21,Borrow,1,7.55499757148611,7.55499757148611,7.55499757148611
121920.06,05/07/21,Close Margin Trade,15,8128.00416183059,7766.68896999,100247.680054919
78090.09,05/07/21,Lend,14,5577.86355110564,10.2274232726223,73177.326083
95852.71,05/07/21,Margin Trade,27,3550.1004066259,0.686025019177232,80823.2406088509
2219910.77,05/07/21,Spot Trade,482,4605.62399966859,1480.11902339182,1080087.143524
285144.51,05/07/21,UnLend,16,17821.531593417,0.976744734452632,191104.34319571
19606.86,04/07/21,Borrow,1,19606.8593042968,19606.8593042968,19606.8593042968
11311.11,04/07/21,Close Borrow,1,11311.1089612518,11311.1089612518,11311.1089612518
177180.42,04/07/21,Close Margin Trade,23,7703.49664159213,10541.44192069,99596.09386187
206950.23,04/07/21,Lend,9,22994.4700023665,176.421688132525,204646.22517736
70638.28,04/07/21,Margin Trade,9,7848.69790492485,4994.44730722,65643.8338371036
3431634.92,04/07/21,Spot Trade,469,7316.91880237399,1076.60416094846,1716183.06979992
251830.19,04/07/21,UnLend,8,31478.7739858422,9996.11755531796,202370.25894058
13117.72,03/07/21,Borrow,2,6558.86184527319,3007.01922090638,10110.70446964
8291.45,03/07/21,Close Borrow,4,2072.86253250672,98.7642994603662,8192.68583056652
106330.73,03/07/21,Close Margin Trade,27,3938.17530060799,6826.50802878212,99504.2250876335
47951.25,03/07/21,Lend,10,4795.12527239877,61.2810619505698,35924.52928159
102070.2,03/07/21,Margin Trade,18,5670.56659203618,9942.56161308,68646.0112446466
1650097.55,03/07/21,Spot Trade,391,4220.19832609069,657.808874543741,814850.607914095
60919.07,03/07/21,UnLend,9,6768.78500866916,6347.34659476577,29448.79369718
45219.56,02/07/21,Borrow,5,9043.91242749819,45219.5621374909,45219.5621374909
98187,02/07/21,Close Borrow,6,16364.4994280764,98186.9965684581,98186.9965684581
160243.5,02/07/21,Close Margin Trade,24,6676.81268974222,36726.7404707491,123516.764083064
39399.63,02/07/21,Lend,10,3939.96328363981,160.74970797,22289.5068141682
116349.76,02/07/21,Margin Trade,29,4012.06082658274,13048.6721334046,103301.091837495
1992151.28,02/07/21,Spot Trade,488,4082.27720751925,67.0998722332186,987362.723836511
72894.25,02/07/21,UnLend,3,24298.0821658567,72894.24649757,72894.24649757
152.6,01/07/21,Borrow,1,152.599044233929,152.599044233929,152.599044233929
255.33,01/07/21,Close Borrow,1,255.334674205759,255.334674205759,255.334674205759
103697.38,01/07/21,Close Margin Trade,20,5184.86918409904,6330.30802018883,97367.0756617919
430435.99,01/07/21,Lend,15,28695.7326764751,207.13376741,258827.34245614
224973.84,01/07/21,Margin Trade,36,6249.27326753269,318.97260675,214510.70815913
2876440.17,01/07/21,Spot Trade,450,6392.08925847451,1495.93947940568,1368941.69371744
315854.55,01/07/21,UnLend,9,35094.9498747763,19994.035871077,295860.51300191
23841.64,30/06/21,Borrow,2,11920.8198790094,23841.6397580187,23841.6397580187
305258.33,30/06/21,Close Margin Trade,36,8479.39805534386,75.66064068,247348.335324513
1408.59,30/06/21,Increase Margin,2,704.292893292364,1408.58578658473,1408.58578658473
59140.55,30/06/21,Lend,10,5914.0553725923,111.05751178238,32086.09208902
152234.14,30/06/21,Margin Trade,42,3624.62239335997,598.88030761,138112.30854807
3634985.46,30/06/21,Spot Trade,558,6514.31086456101,832.422454032394,1884200.03895588
4634.78,30/06/21,UnLend,2,2317.39021081046,372.994660848902,4261.78576077201
596.11,29/06/21,Borrow,2,298.055750978688,596.111501957375,596.111501957375
203982.38,29/06/21,Close Borrow,9,22664.7094115138,1010.75414400005,202971.630559624
317913,29/06/21,Close Margin Trade,47,6764.10634617426,224.410279825157,316569.968283611
27827.77,29/06/21,Increase Margin,10,2782.7766548359,343.414734333278,27484.3518140257
96567.18,29/06/21,Lend,15,6437.8123252475,20878.97774997,41396.930621555
332884.89,29/06/21,Margin Trade,38,8760.12867130413,18405.04347838,280984.245216094
3436391.1,29/06/21,Spot Trade,594,5785.17020572953,224.410279825157,1761834.40047175
88196,29/06/21,UnLend,12,7349.66667730055,6549.42454351137,42099.71889677
2149.09,28/06/21,Borrow,2,1074.54652487507,452.180602410775,1696.91244733937
2825.37,28/06/21,Close Borrow,1,2825.37474618465,2825.37474618465,2825.37474618465
225969.51,28/06/21,Close Margin Trade,38,5946.56617986351,19177.8659756681,206791.648859145
10277.54,28/06/21,Increase Margin,8,1284.69266828548,10277.5413462838,10277.5413462838
2883323.07,28/06/21,Lend,37,77927.650628221,182,2875242.54941239
114468.46,28/06/21,Margin Trade,32,3577.13942817997,23625.450941159,90843.0107606001
11526540.95,28/06/21,Spot Trade,881,13083.4743997632,33.883745963236,5835829.31009189
1331567.83,28/06/21,UnLend,13,102428.294646242,8479.16502261507,1208690.31772874
45452.29,27/06/21,Borrow,3,15150.7635264195,45452.2905792584,45452.2905792584
32395.57,27/06/21,Close Borrow,1,32395.5677648436,32395.5677648436,32395.5677648436
367447.14,27/06/21,Close Margin Trade,38,9669.66170869173,141.22469582,278038.466745576
10543.71,27/06/21,Increase Margin,5,2108.74200444166,10543.7100222083,10543.7100222083
56832.84,27/06/21,Lend,4,14208.2096897818,70,33064.3603124953
425970.45,27/06/21,Margin Trade,40,10649.2613334196,97947.7830299807,328022.670306803
3640392.68,27/06/21,Spot Trade,596,6108.04140836174,3403.92558854546,1776790.63411669
14020.43,27/06/21,UnLend,7,2002.91829599527,1500.1566758846,8549.15806972
34350.6,26/06/21,Borrow,2,17175.3010904879,15723.2839196298,18627.3182613459
265198.31,26/06/21,Close Margin Trade,25,10607.9322835084,7584.78859377,159982.250289211
32738.73,26/06/21,Increase Margin,4,8184.6824368501,32738.7297474004,32738.7297474004
221714.51,26/06/21,Lend,10,22171.450578091,50.376891254794,197705.60448325
385346.08,26/06/21,Margin Trade,45,8563.24629190838,194.383363604564,262852.043588308
4398280.64,26/06/21,Spot Trade,716,6142.85006146362,271.564571845306,2264714.77662209
280914.46,26/06/21,UnLend,13,21608.8046471584,739.385714798882,280175.07469826
169381.86,25/06/21,Borrow,12,14115.1551050711,21131.912345543,118006.57750139
64.15,25/06/21,Close Borrow,3,21.3845070609466,64.1535211828398,64.1535211828398
