Run_ID,Sim_ID,Start,End,Days,Prob_Long,Funds_Init_CC,Funds_Final_CC,DF_Excess,Volume_QC,Volume_CC,Funds_Init_QC,Funds_Final_QC,Profit_CC,Profit_QC,Liquid_Profit_QC,Liquid_Profit_CC,Annualized_Profit_QC,Annualized_Profit_CC,LP_CC_APY,ProfitQC_per_VolumeQC,ProfitCC_per_VolumeCC
8767848996704,9195062487806172380,22-07-19 00:00,22-10-19 23:59,92.0,0.52,1093878.2344338575,1291454.6509496463,334320.2195333218,377513182.79226613,454358289.54922926,1050000.0,1091874.7085356435,197576.41651578876,41874.70853564353,41874.70853564353,197576.41651578876,166133.35451641184,783862.9568289445,0.12260452753390794,0.00011092250666829267,0.00043484717030651106
8767848996704,-5631935210994588136,22-07-19 00:00,22-10-19 23:59,92.0,0.52,1093878.2344338575,1287206.138795792,-225720.0446550598,365060250.86991155,441805746.58201736,1050000.0,1088282.756649227,193327.9043619344,38282.756649227114,0.0,0.0,151882.67583660758,767007.4466533267,0.14367127964896195,0.00010486695431234198,0.00043758576219887345
8767848996704,-5394799863267332599,22-07-19 00:00,22-10-19 23:59,92.0,0.52,1093878.2344338575,1459369.2467687197,374567.4171618306,454557361.77875876,547002039.9288151,1050000.0,1233839.9724603307,365491.01233486226,183839.9724603307,183839.9724603307,365491.01233486226,729365.1081306598,1450045.8641546166,0.23931008263231315,0.0004044373448071201,0.0006681712053257168
8767848996704,7157301889652978362,22-07-19 00:00,22-10-19 23:59,92.0,0.64,1093878.2344338575,1331616.3332498344,448347.790465062,281295296.8174022,339742646.5406311,1050000.0,1125829.8498358615,237738.09881597687,75829.84983586147,75829.84983586147,237738.09881597687,300846.68684879824,943200.0659546909,0.12607709147726615,0.00026957382755348754,0.0006997593656160115
8767848996704,3774690862471442799,22-07-19 00:00,22-10-19 23:59,92.0,0.64,1093878.2344338575,1361112.09196007,505707.8557127437,342263633.3765912,410002212.3624338,1050000.0,1150767.3673252247,267233.85752621247,100767.36732522468,100767.36732522468,267233.85752621247,399783.5768881196,1060221.2825768213,0.15714467302131896,0.0002944144732266977,0.0006517863793622242
8767848996704,-386531172785669792,22-07-19 00:00,22-10-19 23:59,92.0,0.64,1093878.2344338575,1425146.6640644106,269698.53397293924,453039076.02855444,544634062.6043904,1050000.0,1204906.109015627,331268.4296305531,154906.10901562707,154906.10901562707,269698.53397293924,614573.1498989552,1314271.4871212163,0.2359905965231495,0.0003419265957664622,0.000608240380791568
8767848996704,-301155136228943188,22-05-15 00:02,22-10-16 00:00,153.0,0.38,1530303.1058244822,1802728.163588754,-645910.3760990968,780934782.2100745,1025491799.1348124,1050000.0,1422981.9976916888,272425.05776427174,372981.9976916888,0.0,0.0,889793.6546239635,649902.9155814326,0.06723051592100163,0.00047760966240501657,0.0002656530827395319
8767848996704,3318591238679847912,22-05-15 00:02,22-10-16 00:00,153.0,0.38,1530303.1058244822,2104020.5467318324,335018.9402489341,1004643095.5077273,1317838861.4726624,1050000.0,1660806.8932659235,573717.4409073503,610806.8932659235,264446.9257699651,335018.9402489341,1457153.6996213207,1368672.3263476004,0.11176696475680943,0.0006079839656462611,0.0004353471867313359
8767848996704,-842630796577264679,22-05-15 00:02,22-10-16 00:00,153.0,0.38,1530303.1058244822,1685913.1010232056,-2103547.994695672,1178805434.3857617,1537932374.8882837,1050000.0,1330774.1238439244,155609.9951987234,280774.1238439244,0.0,0.0,669820.6222420419,371226.4591342094,0.002461574712499129,0.000238185298144835,0.00010118129882663208
8767848996704,4772852814964106289,22-05-15 00:02,22-10-16 00:00,153.0,0.52,1530303.1058244822,1866945.576747252,-1272801.5534673021,984074121.3889806,1238247386.5037293,1050000.0,1473671.9601100704,336642.47092276975,423671.9601100704,0.0,0.0,1010720.6891514752,803101.3195216402,0.07713892342716075,0.0004305285048163594,0.0002718701243321832
